generation,best_fitness,mean_fitness,f1_coverage,f2_cost,n_selected,feasible,mut_rate
23,-0.4657997570510647,209.57686534839303,0.9866591928248908,0.2225414042989143,32,True,0.046933333333333334
24,-0.4657997570510647,34.578894415212275,0.9866591928248908,0.2225414042989143,32,True,0.0468
25,-0.4657997570510647,-0.4249900520296734,0.9866591928248908,0.2225414042989143,32,True,0.04666666666666667
26,-0.4657997570510647,14.574563430352361,0.9866591928248908,0.2225414042989143,32,True,0.046533333333333336
27,-0.4657997570510647,39.57257026821421,0.9866591928248908,0.2225414042989143,32,True,0.046400000000000004
28,-0.4657997570510647,64.57152243405177,0.9866591928248908,0.2225414042989143,32,True,0.04626666666666667
29,-0.4657997570510647,49.57331859744122,0.9866591928248908,0.2225414042989143,32,True,0.04613333333333334
30,-0.4657997570510647,24.574730015166686,0.9866591928248908,0.2225414042989143,32,True,0.046
31,-0.4657997570510647,214.57043038928717,0.9866591928248908,0.2225414042989143,32,True,0.04586666666666667
32,-0.4657997570510647,9.569503052339492,0.9866591928248908,0.2225414042989143,32,True,0.045733333333333334
33,-0.4657997570510647,19.56991518959118,0.9866591928248908,0.2225414042989143,32,True,0.0456
34,-0.4680834846134569,-0.4314535841646208,0.9846412556051602,0.2180371068314343,34,True,0.04546666666666667
35,-0.4680834846134569,9.565869536671451,0.9846412556051602,0.2180371068314343,34,True,0.04533333333333334
36,-0.4680834846134569,24.56535300370011,0.9846412556051602,0.2180371068314343,34,True,0.045200000000000004
37,-0.4680834846134569,34.56970703001159,0.9846412556051602,0.2180371068314343,34,True,0.04506666666666667
38,-0.4680834846134569,174.56903362320642,0.9846412556051602,0.2180371068314343,34,True,0.04493333333333334
39,-0.4685723275014058,14.570993157613508,0.9863228699549357,0.20965666222357185,37,True,0.0448
40,-0.4685723275014058,9.570392727006402,0.9863228699549357,0.20965666222357185,37,True,0.04466666666666667
41,-0.4685723275014058,14.571892790201112,0.9863228699549357,0.20965666222357185,37,True,0.044533333333333334
42,-0.4685723275014058,19.569797360621216,0.9863228699549357,0.20965666222357185,37,True,0.0444
43,-0.4685723275014058,29.569779220188842,0.9863228699549357,0.20965666222357185,37,True,0.04426666666666667
44,-0.4697367460466981,19.568814713255716,0.9744394618831895,0.19364648925242692,35,True,0.04413333333333334
45,-0.4697367460466981,9.57003378033733,0.9744394618831895,0.19364648925242692,35,True,0.044000000000000004
46,-0.4697367460466981,29.571464566474994,0.9744394618831895,0.19364648925242692,35,True,0.04386666666666667
47,-0.4697367460466981,24.57217243451837,0.9744394618831895,0.19364648925242692,35,True,0.04373333333333333
48,-0.4742009210520263,-0.4327319152297765,0.984529147981842,0.1931485652126545,32,True,0.0436
49,-0.4742009210520263,4.565227870710226,0.984529147981842,0.1931485652126545,32,True,0.04346666666666667
50,-0.4742009210520263,9.56629503622743,0.984529147981842,0.1931485652126545,32,True,0.043333333333333335
51,-0.4742009210520263,9.563967996921022,0.984529147981842,0.1931485652126545,32,True,0.0432
52,-0.4742009210520263,14.563750588051189,0.984529147981842,0.1931485652126545,32,True,0.04306666666666667
53,-0.4742009210520263,-0.4371084737334959,0.984529147981842,0.1931485652126545,32,True,0.04293333333333334
54,-0.4742009210520263,24.560196711901675,0.984529147981842,0.1931485652126545,32,True,0.042800000000000005
55,-0.4742009210520263,29.559412114076572,0.984529147981842,0.1931485652126545,32,True,0.04266666666666667
56,-0.4742009210520263,-0.4416434900837687,0.984529147981842,0.1931485652126545,32,True,0.04253333333333333
57,-0.4742009210520263,14.561493160405085,0.984529147981842,0.1931485652126545,32,True,0.0424
58,-0.4742009210520263,14.559957591306137,0.984529147981842,0.1931485652126545,32,True,0.04226666666666667
59,-0.4742009210520263,9.55736253472905,0.984529147981842,0.1931485652126545,32,True,0.042133333333333335
60,-0.4742009210520263,4.554729504713335,0.984529147981842,0.1931485652126545,32,True,0.042
61,-0.47647563077007665,-0.4454590013110703,0.9698430493271367,0.1840135741752907,32,True,0.04186666666666667
62,-0.47647563077007665,19.55607690800632,0.9698430493271367,0.1840135741752907,32,True,0.04173333333333334
63,-0.47647563077007665,-0.4448688145319384,0.9698430493271367,0.1840135741752907,32,True,0.041600000000000005
64,-0.47647563077007665,19.56083387807371,0.9698430493271367,0.1840135741752907,32,True,0.041466666666666666
65,-0.47647563077007665,29.559915090796185,0.9698430493271367,0.1840135741752907,32,True,0.04133333333333333
66,-0.47647563077007665,14.557677202575691,0.9698430493271367,0.1840135741752907,32,True,0.0412
67,-0.47647563077007665,4.560231095853386,0.9698430493271367,0.1840135741752907,32,True,0.04106666666666667
68,-0.47647563077007665,-0.44177914534389195,0.9698430493271367,0.1840135741752907,32,True,0.040933333333333335
69,-0.47647563077007665,14.559277223078334,0.9698430493271367,0.1840135741752907,32,True,0.0408
70,-0.48281043785294714,9.562678937207405,0.978026905829377,0.18363438586807937,33,True,0.04066666666666667
71,-0.48281043785294714,4.563105757049367,0.978026905829377,0.18363438586807937,33,True,0.04053333333333334
72,-0.48281043785294714,4.556592227287174,0.978026905829377,0.18363438586807937,33,True,0.040400000000000005
73,-0.48281043785294714,14.554748031154412,0.978026905829377,0.18363438586807937,33,True,0.04026666666666667
74,-0.48281043785294714,-0.4456916308422948,0.978026905829377,0.18363438586807937,33,True,0.04013333333333333
75,-0.48281043785294714,14.556088170716913,0.978026905829377,0.18363438586807937,33,True,0.04
76,-0.48281043785294714,14.55894941800569,0.978026905829377,0.18363438586807937,33,True,0.03986666666666667
